date,symbol,company,sector,sub_industry,headquarters,founded,open,high,low,close,volume,return_1d_pct,return_5d_pct,return_1m_pct,return_1y_pct,avg_volume_30d,volume_vs_30d_avg,high_52w,drawdown_from_52w_high_pct,dip_flag
2022-02-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.8,133.78,131.39,131.75,3816300.0,-0.94,-3.04,-2.89,44.85,3154750.0,1.21,145.88,-9.69,False
2022-02-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.22,132.42,130.34,131.0,2459600.0,-0.57,-1.52,-1.65,43.58,3183703.0,0.77,145.88,-10.2,False
2022-02-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.31,134.8,132.31,134.63,2278900.0,2.76,-1.25,1.54,47.41,3201357.0,0.71,145.88,-7.72,False
2022-02-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.21,133.49,127.62,128.61,3093900.0,-4.47,-5.12,-2.98,40.51,3257833.0,0.95,145.88,-11.84,False
2022-02-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,129.41,130.03,125.79,126.78,4395500.0,-1.43,-4.68,-4.52,38.62,3354190.0,1.31,145.88,-13.1,False
2022-02-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,126.54,128.3,125.1,125.93,3180100.0,-0.66,-4.41,-5.1,39.11,3392667.0,0.94,145.88,-13.67,False
2022-02-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,126.98,127.86,125.83,126.18,3064100.0,0.19,-3.68,-4.66,40.36,3380220.0,0.91,145.88,-13.51,False
2022-02-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,126.62,127.32,123.68,125.1,2245600.0,-0.85,-7.07,-5.9,39.23,3314763.0,0.68,145.88,-14.24,False
2022-02-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,124.12,124.82,123.21,124.15,2703900.0,-0.76,-3.47,-6.71,38.8,3277620.0,0.82,145.88,-14.9,False
2022-02-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,124.0,124.98,123.0,123.52,2485200.0,-0.51,-2.57,-7.52,38.86,3257447.0,0.76,145.88,-15.33,False
2022-02-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,123.96,125.15,122.73,123.36,3244000.0,-0.13,-2.04,-8.4,38.91,3250613.0,1.0,145.88,-15.44,False
2022-02-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,124.06,124.9,121.81,121.97,2362800.0,-1.13,-3.34,-8.19,39.08,3190390.0,0.74,145.88,-16.39,False
2022-02-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,119.98,124.5,119.49,124.19,3439800.0,1.83,-0.73,-6.9,44.21,3216500.0,1.07,145.88,-14.87,False
2022-02-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,124.64,128.68,124.48,128.63,2934600.0,3.57,3.61,-2.16,52.86,3226460.0,0.91,145.88,-11.83,False
2022-02-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,126.93,127.72,124.68,126.38,4213200.0,-1.75,2.31,-1.86,49.63,3296633.0,1.28,145.88,-13.37,False
2022-03-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,127.14,127.97,125.7,126.3,3458300.0,-0.06,2.38,-6.0,50.06,3334233.0,1.04,145.88,-13.42,False
2022-03-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,126.73,128.7,126.26,127.93,2816600.0,1.29,4.89,-5.85,56.7,3290743.0,0.86,145.88,-12.31,False
2022-03-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,128.98,130.39,127.63,129.61,2248600.0,1.31,4.36,-2.57,59.54,3220303.0,0.7,145.88,-11.15,False
2022-03-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,128.27,130.8,127.58,130.7,2780800.0,0.84,1.61,-4.13,58.03,3196503.0,0.87,145.88,-10.41,False
2022-03-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,130.48,131.05,128.71,129.03,2590700.0,-1.28,2.1,-4.81,58.31,3137027.0,0.83,145.88,-11.55,False
2022-03-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,128.51,130.23,127.15,127.36,3021400.0,-1.29,0.84,-4.23,52.51,3047147.0,0.99,145.88,-12.69,False
2022-03-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,129.26,131.71,128.52,130.39,1895100.0,2.37,1.92,-1.03,57.09,2985133.0,0.63,145.88,-10.62,False
2022-03-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,129.1,131.31,128.05,130.91,1988400.0,0.4,1.0,-0.07,54.8,2928133.0,0.68,145.88,-10.26,False
2022-03-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,131.9,132.18,127.96,128.09,1997400.0,-2.15,-2.0,-4.85,48.88,2859300.0,0.7,145.88,-12.19,False
2022-03-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,128.59,130.23,127.89,129.25,2391400.0,0.91,0.17,0.5,48.05,2817507.0,0.85,145.88,-11.4,False
2022-03-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,131.2,132.44,129.51,131.57,2171300.0,1.79,3.3,3.78,48.61,2781200.0,0.78,145.88,-9.81,False
2022-03-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.92,134.54,130.94,133.93,3752700.0,1.8,2.72,6.35,54.43,2794630.0,1.34,145.88,-8.19,False
2022-03-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,133.89,136.49,132.45,136.44,2218700.0,1.87,4.23,8.13,56.34,2771567.0,0.8,145.88,-6.47,False
2022-03-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,136.09,139.72,136.09,139.49,6604900.0,2.23,8.9,11.5,62.59,2926120.0,2.26,145.88,-4.38,False
2022-03-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,139.74,140.09,136.99,138.41,2702000.0,-0.77,7.08,11.49,56.24,2951860.0,0.92,145.88,-5.12,False
2022-03-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,139.48,140.04,137.22,138.19,3374100.0,-0.16,5.03,11.88,53.69,2937120.0,1.15,145.88,-5.27,False
2022-03-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,137.63,138.54,136.64,136.94,2477400.0,-0.91,2.24,11.0,54.32,2937713.0,0.84,145.88,-6.13,False
2022-03-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,137.17,137.52,134.22,135.77,2515600.0,-0.85,-0.49,11.32,52.12,2945603.0,0.85,145.88,-6.93,False
2022-03-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,136.0,137.09,134.38,137.02,1896400.0,0.92,-1.77,10.33,50.14,2905687.0,0.65,145.88,-6.07,False
2022-03-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,137.2,140.23,136.82,139.65,2675600.0,1.92,0.9,8.57,53.04,2848357.0,0.94,145.88,-4.27,False
2022-03-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,140.81,143.84,139.54,143.44,3299900.0,2.71,3.8,13.5,57.2,2852350.0,1.16,145.88,-1.67,False
2022-03-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,142.6,143.05,141.14,142.96,2368900.0,-0.34,4.39,13.19,57.79,2829177.0,0.84,145.88,-2.01,False
2022-03-31,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,143.61,144.16,140.57,140.64,3933500.0,-1.62,3.59,9.94,51.66,2885440.0,1.36,145.88,-3.59,False
2022-04-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,141.18,144.77,139.88,144.4,2867300.0,2.68,5.38,11.41,55.9,2890887.0,0.99,145.88,-1.01,False
2022-04-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,144.69,144.96,141.24,142.64,2448100.0,-1.22,2.14,9.14,52.67,2889650.0,0.85,145.88,-2.22,False
2022-04-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,142.4,146.6,142.15,144.82,3289000.0,1.53,0.96,12.24,54.56,2891150.0,1.14,145.88,-0.73,False
2022-04-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,143.7,148.63,142.84,148.15,3123000.0,2.3,3.64,16.32,59.85,2916490.0,1.07,148.15,0.0,False
2022-04-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,146.7,147.96,145.2,147.04,3142100.0,-0.75,4.55,12.77,57.1,2906567.0,1.08,148.15,-0.75,False
2022-04-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,146.49,147.53,145.34,146.88,1839600.0,-0.11,1.72,12.2,56.46,2870067.0,0.64,148.15,-0.86,False
2022-04-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,146.6,147.48,143.2,144.34,2455300.0,-1.73,1.19,12.68,52.45,2811470.0,0.87,148.15,-2.57,False
2022-04-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,144.17,145.27,143.13,143.99,3062200.0,-0.24,-0.57,11.4,53.63,2798267.0,1.09,148.15,-2.81,False
2022-04-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,143.93,144.62,142.42,143.7,2556500.0,-0.2,-3.0,9.23,49.64,2789597.0,0.92,148.15,-3.0,False
2022-04-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,144.54,144.91,141.54,141.7,2434100.0,-1.39,-3.63,5.8,47.29,2795780.0,0.87,148.15,-4.36,False
2022-04-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,141.59,142.91,141.25,141.96,2502200.0,0.18,-3.35,4.05,47.97,2786493.0,0.9,148.15,-4.18,False
2022-04-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,144.71,148.23,143.92,147.68,3839500.0,4.02,2.31,5.87,50.57,2828120.0,1.36,148.15,-0.32,False
2022-04-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,147.74,151.62,147.74,150.38,4116400.0,1.83,4.44,8.65,53.39,2864620.0,1.44,150.38,0.0,False
2022-04-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,151.89,152.01,148.71,148.74,2620300.0,-1.09,3.5,7.63,51.75,2888793.0,0.91,150.38,-1.09,False
2022-04-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,149.03,149.8,146.87,146.95,3139800.0,-1.2,3.71,7.31,49.68,2927173.0,1.07,150.38,-2.28,False
2022-04-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,147.28,147.28,142.32,146.08,2558300.0,-0.59,2.9,7.6,48.34,2945870.0,0.87,150.38,-2.86,False
2022-04-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,145.8,147.55,144.02,144.25,2605300.0,-1.25,-2.32,5.28,46.96,2953000.0,0.88,150.38,-4.08,False
2022-04-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,144.57,148.29,143.89,146.03,2790900.0,1.23,-2.9,4.56,48.44,2973653.0,0.94,150.38,-2.9,False
2022-04-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,147.0,151.52,145.26,150.68,4046000.0,3.18,1.31,5.05,51.63,2983430.0,1.36,150.68,0.0,False
2022-04-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,148.29,148.29,139.04,139.6,9997100.0,-7.35,-5.0,-2.35,40.17,3242710.0,3.08,150.68,-7.35,True
2022-05-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,140.18,140.59,130.27,133.37,5868000.0,-4.47,-8.7,-5.17,34.51,3218147.0,1.82,150.68,-11.49,False
2022-05-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,134.25,134.93,131.28,132.7,4047600.0,-0.5,-8.01,-8.11,34.31,3263000.0,1.24,150.68,-11.94,False
2022-05-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.81,133.11,127.81,132.63,5070200.0,-0.05,-9.18,-7.02,37.31,3319537.0,1.53,150.68,-11.98,False
2022-05-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,132.52,133.39,125.6,126.27,5461500.0,-4.79,-16.2,-12.81,28.78,3419007.0,1.6,150.68,-16.2,False
2022-05-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,125.36,126.09,121.43,122.7,6534300.0,-2.83,-12.11,-17.18,23.74,3552963.0,1.84,150.68,-18.57,False
2022-05-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,121.37,121.45,115.08,115.29,5611100.0,-6.04,-13.56,-21.6,16.08,3676787.0,1.53,150.68,-23.49,True
2022-05-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,116.76,117.87,108.2,109.22,11362600.0,-5.26,-17.69,-25.64,11.26,3966353.0,2.86,150.68,-27.51,True
2022-05-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.31,112.77,107.58,107.77,8548500.0,-1.33,-18.74,-25.34,12.21,4141307.0,2.06,150.68,-28.48,False
2022-05-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.45,108.01,104.88,107.93,8153100.0,0.15,-14.52,-25.04,11.27,4334113.0,1.88,150.68,-28.37,False
2022-05-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.14,112.05,108.46,111.78,6521900.0,3.57,-8.89,-22.21,14.08,4420393.0,1.48,150.68,-25.81,False
2022-05-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.99,111.92,108.85,109.08,3719300.0,-2.42,-5.38,-23.02,11.77,4448793.0,0.84,150.68,-27.61,False
2022-05-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.09,110.13,107.33,109.65,3838000.0,0.52,0.39,-22.76,11.58,4495123.0,0.85,150.68,-27.23,False
2022-05-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.78,110.43,103.84,104.1,4898000.0,-5.06,-3.4,-29.51,5.59,4548757.0,1.08,150.68,-30.91,False
2022-05-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.25,105.6,102.95,104.27,5056100.0,0.16,-3.4,-30.67,3.95,4613193.0,1.1,150.68,-30.8,False
2022-05-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.48,105.73,102.67,104.27,5146000.0,0.0,-6.72,-29.9,3.8,4679990.0,1.1,150.68,-30.8,False
2022-05-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.0,106.41,102.96,104.93,5979100.0,0.63,-3.81,-28.6,3.91,4817973.0,1.24,150.68,-30.36,False
2022-05-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.85,104.8,101.35,104.58,5617300.0,-0.33,-4.62,-28.41,3.54,4923373.0,1.14,150.68,-30.59,False
2022-05-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.36,105.54,103.58,104.54,4249500.0,-0.04,0.42,-27.53,4.09,4962950.0,0.86,150.68,-30.62,False
2022-05-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.05,107.45,104.29,106.57,5025600.0,1.94,2.21,-27.02,6.7,5045253.0,1.0,150.68,-29.28,False
2022-05-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.06,111.68,107.01,110.84,4177000.0,4.0,6.3,-26.44,10.05,5103350.0,0.82,150.68,-26.44,False
2022-05-31,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.08,111.97,109.08,111.03,14792700.0,0.17,5.81,-20.47,8.41,5513033.0,2.68,150.68,-26.32,False
2022-06-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.78,112.44,107.85,109.62,4044300.0,-1.27,4.81,-17.81,5.35,5519860.0,0.73,150.68,-27.25,False
2022-06-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.08,112.86,109.27,112.82,3674200.0,2.92,7.92,-14.98,8.31,5505120.0,0.67,150.68,-25.13,False
2022-06-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.51,112.46,110.63,111.11,3217200.0,-1.51,4.27,-16.22,6.22,5525017.0,0.58,150.68,-26.26,False
2022-06-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,112.12,112.77,110.85,111.37,3212300.0,0.23,0.48,-11.8,6.21,5527433.0,0.58,150.68,-26.09,False
2022-06-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.71,113.1,109.55,112.94,3771100.0,1.42,1.73,-7.95,6.86,5567860.0,0.68,150.68,-25.04,False
2022-06-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.46,112.42,108.39,108.67,3238700.0,-3.79,-0.87,-5.74,2.86,5588973.0,0.58,150.68,-27.88,False
2022-06-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.21,109.81,106.37,106.4,2841000.0,-2.08,-5.69,-2.58,-1.42,5590643.0,0.51,150.68,-29.39,False
2022-06-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.51,105.18,102.01,102.11,5701500.0,-4.04,-8.1,-5.25,-4.2,5645827.0,1.01,150.68,-32.24,False
2022-06-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,94.8,96.05,92.72,94.44,15213000.0,-7.51,-15.2,-12.51,-12.42,5819690.0,2.61,150.68,-37.33,True
2022-06-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,95.12,97.08,93.55,96.38,6605100.0,2.06,-14.67,-13.78,-8.88,5844260.0,1.13,150.68,-36.04,False
2022-06-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,97.59,102.52,97.1,100.96,7486900.0,4.75,-7.1,-7.45,-3.2,5958903.0,1.26,150.68,-33.0,False
2022-06-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,96.85,99.97,96.61,98.06,5326600.0,-2.87,-7.84,-10.57,-6.89,5967450.0,0.89,150.68,-34.92,False
2022-06-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.68,99.93,96.61,96.81,7180500.0,-1.28,-5.19,-7.01,-5.74,6024750.0,1.19,150.68,-35.75,False
2022-06-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,97.89,99.2,97.7,98.56,3729800.0,1.81,4.37,-5.47,-6.4,5931267.0,0.63,150.68,-34.59,False
2022-06-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,97.16,102.44,96.95,101.28,4252600.0,2.76,5.09,-2.86,-3.34,5885983.0,0.72,150.68,-32.78,False
2022-06-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.04,104.17,101.29,103.72,3783700.0,2.41,2.74,-1.15,-0.31,5633353.0,0.67,150.68,-31.17,False
2022-06-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.83,107.57,103.89,107.54,4716700.0,3.68,9.66,2.82,3.23,5505627.0,0.86,150.68,-28.63,False
2022-06-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.25,107.74,105.07,105.45,3782100.0,-1.94,8.93,0.87,0.62,5359927.0,0.71,150.68,-30.02,False
2022-06-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.73,107.98,104.03,104.35,3369300.0,-1.04,5.87,-2.08,-0.11,5254840.0,0.64,150.68,-30.75,False
2022-06-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.82,104.18,102.3,103.78,2828300.0,-0.55,2.47,-6.36,-0.52,5225140.0,0.54,150.68,-31.12,False
2022-06-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.86,104.53,101.18,103.2,4525900.0,-0.56,-0.5,-7.05,0.52,5248070.0,0.86,150.68,-31.51,False
2022-07-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.41,105.6,102.85,105.29,2672700.0,2.02,-2.09,-3.95,2.16,5173893.0,0.52,150.68,-30.12,False
2022-07-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.72,106.54,103.36,106.52,4218100.0,1.17,1.01,-5.59,2.46,5145960.0,0.82,150.68,-29.31,False
2022-07-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.71,108.39,105.95,106.54,2983600.0,0.02,2.1,-4.11,1.22,5073880.0,0.59,150.68,-29.29,False
2022-07-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.65,108.74,106.48,107.52,3617400.0,0.91,3.6,-3.46,1.53,4995157.0,0.72,150.68,-28.64,False
2022-07-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.62,107.68,105.75,106.65,2098200.0,-0.81,3.34,-5.57,0.85,4877853.0,0.43,150.68,-29.22,False
2022-07-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.35,107.6,105.69,106.83,2399400.0,0.16,1.46,-1.69,-0.82,4816183.0,0.5,150.68,-29.1,False
2022-07-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.15,107.83,105.25,106.06,2661700.0,-0.71,-0.43,-0.32,-3.09,4737387.0,0.56,150.68,-29.61,False
2022-07-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.37,106.9,103.94,105.93,2728900.0,-0.12,-0.58,3.74,-1.82,4689117.0,0.58,150.68,-29.7,False
2022-07-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.58,104.58,102.75,103.62,3369900.0,-2.18,-3.62,9.73,-4.43,4308357.0,0.78,150.68,-31.23,False
2022-07-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.3,106.59,103.99,106.15,2726600.0,2.44,-0.47,10.14,-2.64,4264433.0,0.64,150.68,-29.55,False
2022-07-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.22,109.02,104.4,104.56,4337300.0,-1.5,-2.12,3.57,-4.36,4286537.0,1.01,150.68,-30.61,False
2022-07-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.76,109.86,105.18,109.75,3884600.0,4.96,3.47,11.92,0.78,4308783.0,0.9,150.68,-27.17,False
2022-07-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.75,111.78,108.77,109.27,3235600.0,-0.43,3.16,12.88,-0.61,4309560.0,0.75,150.68,-27.48,False
2022-07-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.33,110.26,107.96,110.25,3093800.0,0.89,6.39,11.85,1.14,4286983.0,0.72,150.68,-26.83,False
2022-07-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.15,112.12,110.54,111.32,2940600.0,0.97,4.87,9.91,1.9,4277047.0,0.69,150.68,-26.12,False
2022-07-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.04,112.58,110.48,111.85,2436200.0,0.48,6.97,7.84,1.82,4263553.0,0.57,150.68,-25.77,False
2022-07-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,112.18,112.95,111.18,111.92,3338300.0,0.06,1.98,4.08,1.81,4184780.0,0.8,150.68,-25.72,False
2022-07-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.54,112.4,109.9,111.75,2087000.0,-0.16,2.26,5.97,0.7,3747247.0,0.56,150.68,-25.84,False
2022-07-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.18,116.37,112.7,116.14,2962300.0,3.93,5.35,11.3,5.94,3625820.0,0.82,150.68,-22.92,False
2022-07-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,115.55,116.8,115.36,116.28,3273700.0,0.12,4.46,12.04,5.85,3485380.0,0.94,150.68,-22.83,False
2022-08-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,115.97,116.31,114.7,114.9,2615200.0,-1.19,2.72,11.33,4.47,3395000.0,0.77,150.68,-23.75,False
2022-08-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.26,115.43,113.43,113.48,2829200.0,-1.23,1.4,7.78,2.85,3249957.0,0.87,150.68,-24.69,False
2022-08-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.81,116.6,114.34,114.67,3589600.0,1.04,2.61,7.65,2.95,3245283.0,1.11,150.68,-23.9,False
2022-08-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.42,115.04,113.04,114.69,2062600.0,0.02,-1.25,7.65,3.59,3172283.0,0.65,150.68,-23.88,False
2022-08-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.47,115.41,112.74,115.25,1687300.0,0.49,-0.88,7.2,2.86,3102403.0,0.54,150.68,-23.51,False
2022-08-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,116.35,117.54,114.23,115.11,2318800.0,-0.13,0.18,7.93,3.31,3022473.0,0.77,150.68,-23.61,False
2022-08-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,115.72,116.68,114.77,116.58,2458000.0,1.28,2.73,9.13,4.39,2978337.0,0.83,150.68,-22.63,False
2022-08-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,118.59,118.85,116.6,117.9,2340300.0,1.14,2.82,11.17,6.12,2944037.0,0.79,150.68,-21.75,False
2022-08-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,118.75,119.12,117.16,117.75,1800700.0,-0.13,2.66,11.15,6.34,2909783.0,0.62,150.68,-21.86,False
2022-08-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,118.94,120.54,118.42,120.39,2609000.0,2.24,4.45,16.18,7.75,2845887.0,0.92,150.68,-20.1,False
2022-08-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,120.4,121.47,119.78,121.39,1973200.0,0.83,5.46,14.35,7.07,2822570.0,0.7,150.68,-19.44,False
2022-08-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,121.04,121.81,120.22,120.27,1821700.0,-0.92,3.17,15.03,4.73,2742690.0,0.66,150.68,-20.18,False
2022-08-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,119.4,121.02,118.83,120.52,1453500.0,0.2,2.22,9.82,4.64,2691687.0,0.54,150.68,-20.02,False
2022-08-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,121.19,121.25,119.67,119.85,1750600.0,-0.55,1.79,9.68,5.3,2629460.0,0.67,150.68,-20.46,False
2022-08-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,120.0,120.04,117.11,117.61,2493000.0,-1.87,-2.3,6.68,2.83,2642620.0,0.94,150.68,-21.94,False
